ID,Distance,Elevation
749,23025.584410335436,2670.52500196458
750,23056.65807350728,2668.2600274483193
751,23087.73173667912,2668.941557583791
752,23118.805399850964,2668.9030488645412
753,23149.879063022807,2669.369590187559
754,23180.95272619465,2669.9187703423277
755,23212.02638936649,2670.3475605072986
756,23243.100052538335,2669.9890848185055
757,23274.173715710178,2667.9794463213602
758,23305.24737888202,2667.702133207219
759,23336.321042053863,2667.497400067519
760,23367.394705225706,2670.870458454943
761,23398.46836839755,2672.238202081722
762,23429.542031569392,2670.4152336743073
763,23460.615694741235,2667.9135492816094
764,23491.689357913077,2667.5069787492
765,23522.76302108492,2667.801281110371
766,23553.83668425676,2665.822713915616
767,23584.910347428606,2663.597662399683
768,23615.984010600445,2663.6846459417425
769,23647.05767377229,2664.4441914308395
770,23678.13133694413,2667.5759537111526
771,23709.205000115977,2662.2215739231615
772,23740.278663287816,2660.11963976271
773,23771.352326459662,2659.9426942455475
774,23802.4259896315,2660.6049921055396
775,23833.499652803348,2662.045486540947
776,23864.573315975187,2659.0076121101265
777,23895.64697914703,2658.718419640735
778,23926.720642318873,2658.6037122880903
779,23957.794305490715,2658.4591137218017
780,23988.86796866256,2660.1342845843938
781,24019.9416318344,2660.542825524811
782,24051.015295006244,2657.2529110195246
783,24082.088958178087,2656.9675604530935
784,24113.16262134993,2657.6214881725678
785,24144.236284521772,2657.0001076070907
786,24175.309947693615,2657.059412645172
787,24206.383610865458,2656.6741396492043
788,24237.4572740373,2656.705492322891
789,24268.530937209143,2656.476683549622
790,24299.604600380986,2656.7987645587255
791,24330.67826355283,2657.50032462509
792,24361.75192672467,2656.2333830684192
793,24392.825589896514,2654.844196780043
794,24423.899253068357,2655.3919059656287
795,24454.9729162402,2655.188087320689
796,24486.046579412043,2654.4390443197963
797,24517.120242583886,2653.778862796778
798,24548.19390575573,2654.4739229334164
799,24579.26756892757,2654.8341254699862
800,24610.341232099414,2655.4381475221276
801,24641.414895271257,2655.158123246437
802,24672.4885584431,2653.642369117424
803,24703.562221614942,2654.6557054960467
804,24734.635884786785,2655.444754668325
805,24765.709547958624,2655.900396912627
806,24796.78321113047,2655.332355512773
807,24827.85687430231,2653.7131621077315
808,24858.930537474156,2653.9015692561106
809,24890.004200645995,2653.9487005940127
810,24921.07786381784,2653.9768778448665
811,24952.15152698968,2654.9876783171158
812,24983.225190161527,2655.04927370747
813,25014.298853333366,2655.287270719967
814,25045.372516505213,2655.7433822937383
815,25076.446179677052,2655.5753181011046
816,25107.519842848895,2654.838448020339
817,25138.593506020738,2655.4411829526484
818,25148.303389144232,2655.0251553608955
819,25164.645798764377,2654.3026390378764
820,25169.66716919258,2654.1291038630065
821,25200.740832364423,2654.3765812213824
822,25231.814495536266,2655.247225748224
823,25262.88815870811,2653.622199465498
824,25293.96182187995,2653.983020915993
825,25325.035485051794,2655.1984965778956
826,25356.109148223637,2655.326125865883
827,25387.18281139548,2655.347704820184
828,25418.256474567323,2654.8552554950975
829,25449.330137739165,2655.611436620212
830,25480.403800911008,2655.6579922174446
831,25511.47746408285,2654.906818804288
832,25542.551127254694,2656.5653270926127
